39896,SouthCentral(1992),Action,Crime,Drama,,,,,
40010,DuckSeason(Temporadadepatos)(2004),Comedy,,,,,,,
40148,Revolver(2005),Crime,Drama,Thriller,,,,,
40278,Jarhead(2005),Action,Drama,War,,,,,
40337,Usphizin(2004),Comedy,Drama,,,,,,
40339,ChickenLittle(2005),Action,Adventure,Animation,Children,Comedy,Sci-Fi,,
40412,DeadMan'sShoes(2004),Crime,Thriller,,,,,,
40414,MerryChristmas(JoyeuxNoël)(2005),Drama,War,,,,,,
40491,MatchFactoryGirl,The(Tulitikkutehtaantyttö)(1990),Comedy,Drama,,,,,,
40494,ZombieandtheGhostTrain(ZombiejaKummitusjuna)(1991),Comedy,Drama,,,,,,
40574,GetRichorDieTryin'(2005),Action,Crime,Drama,Musical,,,,
40581,JustFriends(2005),Comedy,Romance,,,,,,
40583,Syriana(2005),Drama,Thriller,,,,,,
40586,CalamariUnion(1985),Comedy,,,,,,,
40614,Derailed(2005),Drama,Thriller,,,,,,
40629,Pride&Prejudice(2005),Drama,Romance,,,,,,
40723,WolfCreek(2005),Crime,Horror,Mystery,Thriller,,,,
40732,Descent,The(2005),Action,Adventure,Horror,Thriller,,,,
40752,Takeshis'(2005),Comedy,Drama,,,,,,
40815,HarryPotterandtheGobletofFire(2005),Adventure,Fantasy,Thriller,,,,,
40817,DinnerwithFriends(2001),Comedy,Drama,,,,,,
40819,WalktheLine(2005),Drama,Musical,Romance,,,,,
40826,Rent(2005),Drama,Musical,Romance,,,,,
40833,FistsinthePocket(IPugniintasca)(1965),Drama,,,,,,,
40851,Zathura(2005),Action,Adventure,Children,Fantasy,,,,
40870,C.R.A.Z.Y.(2005),Comedy,Drama,,,,,,
40887,LonesomeJim(2005),Drama,Romance,,,,,,
40946,SarahSilverman,,,,,,,,
40952,BeeSeason(2005),Drama,,,,,,,
40955,BreakfastonPluto(2005),Comedy,Drama,,,,,,
40959,IceHarvest,The(2005),Action,Comedy,Crime,Thriller,,,,
40962,Yours,MineandOurs(2005),Comedy,Romance,,,,,,
40964,IntheMix(2005),Comedy,Crime,Romance,,,,,
40966,Libertine,The(2004),Drama,,,,,,,
40969,FirstDescent(2005),Documentary,,,,,,,
40973,WildGeese,The(1978),Action,Adventure,Drama,War,,,,
40988,Hondo(1953),Western,,,,,,,
41014,BirdwiththeCrystalPlumage,The(L'Uccellodallepiumedicristallo)(1970),Crime,Horror,Mystery,Thriller,,,,
41025,GoodWoman,A(2004),Comedy,Drama,Romance,,,,,
41136,Driver,The(1978),Action,Crime,Film-Noir,,,,,
41285,MatchPoint(2005),Crime,Drama,Romance,,,,,
41336,Nazarín(1959),Drama,,,,,,,
41411,Deep,The(1977),Adventure,Horror,Mystery,Thriller,,,,
41425,DyingGaul,The(2005),Drama,Romance,,,,,,
41527,ParadiseNow(2005),Drama,Thriller,War,,,,,
41564,Kid&I,The(2005),Comedy,,,,,,,
41566,ChroniclesofNarnia,,,,,,,,
41569,KingKong(2005),Action,Adventure,Drama,Fantasy,Thriller,,,
41571,MemoirsofaGeisha(2005),Drama,Romance,,,,,,
41573,FamilyStone,The(2005),Comedy,Drama,Romance,,,,,
41575,Promise,The(Wuji)(2005),Action,Drama,Fantasy,,,,,
41585,KissofDeath(1947),Crime,Drama,Film-Noir,,,,,
41617,Havoc(2005),Crime,Drama,Romance,,,,,
41627,SamuraiRebellion(Jôi-uchi,,,,,,,,
41699,IvantheTerrible,PartTwo(IvanGroznyyII,,,,,,,,
41716,Matador,The(2005),Comedy,Drama,Thriller,,,,,
41721,LookBothWays(2005),Drama,,,,,,,
41769,MozartandtheWhale(2005),Comedy,Drama,Romance,,,,,
41831,TheyDiedwithTheirBootsOn(1941),Drama,Romance,War,Western,,,,
41863,ThreeBurialsofMelquiadesEstrada,The(2006),Action,Adventure,Crime,Drama,Western,,,
41997,Munich(2005),Action,Crime,Drama,Thriller,,,,
42002,Producers,The(2005),Comedy,Musical,,,,,,
42004,Transamerica(2005),Adventure,Comedy,Drama,,,,,
42007,RumorHasIt...(2005),Comedy,Drama,Romance,,,,,
42009,CheaperbytheDozen2(2005),Adventure,Comedy,,,,,,
42011,FunwithDickandJane(2005),Comedy,Crime,,,,,,
42013,Ringer,The(2005),Comedy,,,,,,,
42015,Casanova(2005),Action,Adventure,Comedy,Drama,Romance,,,
42018,Mrs.HendersonPresents(2005),Comedy,Drama,,,,,,
42021,WhiteCountess,The(2005),Drama,,,,,,,
42053,DirtyLove(2005),Comedy,Romance,,,,,,
42094,SpiritoftheBeehive,The(Espíritudelacolmena,El)(1973),Drama,Horror,Mystery,,,,,
42197,KeepingMum(2005),Comedy,Drama,Film-Noir,,,,,
42213,Goodnight,MisterTom(1999),Drama,,,,,,,
42217,LateSpring(Banshun)(1949),Drama,,,,,,,
42418,NewWorld,The(2005),Adventure,Drama,Romance,,,,,
42556,7FacesofDr.Lao(1964),Fantasy,Mystery,Western,,,,,
42602,BoysofBaraka,The(2005),Documentary,,,,,,,
42632,SympathyforLadyVengeance(Chinjeolhangeumjassi)(2005),Crime,Drama,Mystery,Thriller,,,,
42634,BoysDon'tCry(Chlopakinieplacza)(2000),Comedy,,,,,,,
42681,49thParallel(1941),Adventure,Drama,Thriller,War,,,,
42718,DistrictB13(Banlieue13)(2004),Action,Sci-Fi,,,,,,
42721,BloodRayne(2005),Action,Fantasy,Horror,,,,,
42723,Hostel(2005),Horror,,,,,,,
42725,Grandma'sBoy(2006),Comedy,,,,,,,
42728,Tristan&Isolde(2006),Drama,Romance,,,,,,
42730,GloryRoad(2006),Drama,,,,,,,
42732,LastHoliday(2006),Comedy,,,,,,,
42734,Hoodwinked(2006),Animation,Children,Comedy,,,,,
42736,April'sShower(2003),Comedy,Romance,,,,,,
42738,Underworld,,,,,,,,
42740,LookingforComedyintheMuslimWorld(2005),Comedy,,,,,,,
42783,ShadowsofForgottenAncestors(1964),Drama,Romance,,,,,,
42900,Cul-de-sac(1966),Comedy,Crime,Drama,Thriller,,,,
43007,Vinci(2004),Comedy,Crime,,,,,,
43011,DunwichHorror,The(1970),Horror,,,,,,,
43333,Water(2005),Drama,Romance,,,,,,
43376,SophieScholl,,,,,,,,
43391,Matti,,,,,,,,
43396,World'sFastestIndian,The(2005),Adventure,Drama,,,,,,
43419,Bandidas(2006),Action,Comedy,Crime,Western,,,,
43460,TristramShandy,,,,,,,,
43556,Annapolis(2006),Drama,,,,,,,
43558,BigMomma'sHouse2(2006),Action,Comedy,Crime,,,,,
43560,NannyMcPhee(2005),Children,Comedy,Fantasy,,,,,
43679,FinalDestination3(2006),Horror,Mystery,Thriller,,,,,
43684,SomethingNew(2006),Comedy,Drama,Romance,,,,,
43708,BlockParty(a.k.a.DaveChappelle'sBlockParty)(2005),Comedy,Documentary,Musical,,,,,
43710,MadameCurie(1943),Drama,,,,,,,
43744,ImagineMe&You(2005),Comedy,Drama,Romance,,,,,
43836,PinkPanther,The(2006),Adventure,Comedy,Crime,,,,,
43853,Business,The(2005),Comedy,Crime,Drama,Thriller,,,,
43869,CuriousGeorge(2006),Adventure,Animation,Children,Comedy,,,,
43871,Firewall(2006),Crime,Drama,Thriller,,,,,
43899,TonyTakitani(2004),Drama,,,,,,,
43904,WhenaStrangerCalls(2006),Horror,Thriller,,,,,,
43906,Tamara(2005),Fantasy,Horror,Thriller,,,,,
43908,London(2005),Drama,,,,,,,
43910,NeilYoung,,,,,,,,
43912,Freedomland(2006),Crime,Drama,,,,,,
43914,WinterPassing(2005),Drama,,,,,,,
43917,EightBelow(2006),Action,Adventure,Drama,,,,,
43919,DateMovie(2006),Comedy,Romance,,,,,,
43921,RunningScared(2006),Action,Crime,Thriller,,,,,
43923,Madea'sFamilyReunion(2006),Comedy,Drama,,,,,,
43926,Doogal(2006),Animation,Children,,,,,,
43928,Ultraviolet(2006),Action,Sci-Fi,Thriller,,,,,
43930,JustMyLuck(2006),Comedy,Romance,,,,,,
43932,Pulse(2006),Horror,Mystery,Thriller,,,,,
43934,DeepSea3D(2006),Documentary,IMAX,,,,,,
43936,16Blocks(2006),Crime,Thriller,,,,,,
43987,HalfLight(2006),Romance,Thriller,,,,,,
44004,FailuretoLaunch(2006),Comedy,Romance,,,,,,
44022,IceAge2,,,,,,,,
44058,BigWhite,The(2005),Comedy,Crime,Drama,,,,,
44073,Stromboli(1950),Drama,,,,,,,
44161,FreeZone(2005),Drama,War,,,,,,
44168,NakedSpur,The(1953),Western,,,,,,,
44189,AsktheDust(2006),Drama,Romance,,,,,,
44191,VforVendetta(2006),Thriller,,,,,,,
44193,She'stheMan(2006),Comedy,Romance,,,,,,
44195,ThankYouforSmoking(2006),Comedy,,,,,,,
44197,FindMeGuilty(2006),Comedy,Crime,Drama,,,,,
44199,InsideMan(2006),Crime,Drama,Thriller,,,,,
44204,Tsotsi(2005),Crime,Drama,,,,,,
44225,Aquamarine(2006),Children,Comedy,Fantasy,,,,,
44238,Leprechaun2(1994),Comedy,Fantasy,Horror,,,,,
44301,LightsintheDusk(Laitakaupunginvalot)(2006),Crime,Drama,Film-Noir,,,,,
44397,HillsHaveEyes,The(2006),Drama,Horror,Thriller,,,,,
44399,ShaggyDog,The(2006),Adventure,Children,Comedy,Fantasy,,,,
44494,SonofthePinkPanther(1993),Comedy,,,,,,,
44511,UnknownWhiteMale(2005),Documentary,,,,,,,
44555,LivesofOthers,The(DasLebenderAnderen)(2006),Drama,,,,,,,
44587,NanookoftheNorth(1922),Documentary,Drama,,,,,,
44595,Resurrection(1980),Drama,Fantasy,,,,,,
44613,TaketheLead(2006),Drama,,,,,,,
44633,DevilandDanielJohnston,The(2005),Documentary,,,,,,,
44653,Money(Argent,L')(1983),Crime,Drama,,,,,,
44657,Mouchette(1967),Drama,,,,,,,
44665,LuckyNumberSlevin(2006),Crime,Drama,Thriller,,,,,
44694,Volver(2006),Comedy,Drama,,,,,,
44709,AkeelahandtheBee(2006),Drama,,,,,,,
44729,LarrytheCableGuy,,,,,,,,
44731,StayAlive(2006),Horror,Sci-Fi,Thriller,,,,,
44759,BasicInstinct2(2006),Crime,Drama,Mystery,Thriller,,,,
44761,Brick(2005),Crime,Drama,Film-Noir,Mystery,,,,
44777,EvilAliens(2005),Comedy,Horror,Sci-Fi,,,,,
44788,ThisFilmIsNotYetRated(2006),Documentary,,,,,,,
44815,ATL(2006),Drama,,,,,,,
44828,Slither(2006),Comedy,Horror,Sci-Fi,,,,,
44840,Benchwarmers,The(2006),Comedy,,,,,,,
44844,PhatGirlz(2006),Comedy,,,,,,,
44849,Renaissance(2006),Action,Animation,Film-Noir,Sci-Fi,Thriller,,,
44864,FriendswithMoney(2006),Comedy,Drama,Romance,,,,,
44889,ReeferMadness,,,,,,,,
44911,Magic(1978),Drama,Horror,Romance,Thriller,,,,
44929,Candy(2006),Drama,Romance,,,,,,
44937,Child,The(L'Enfant)(2005),Drama,,,,,,,
44949,Hoot(2006),Children,Comedy,,,,,,
44972,ScaryMovie4(2006),Comedy,Horror,,,,,,
44974,HardCandy(2005),Drama,Thriller,,,,,,
44978,DeadBirds(2004),Horror,War,Western,,,,,
45028,PrairieHomeCompanion,A(2006),Comedy,Drama,Musical,,,,,
45062,Sentinel,The(2006),Crime,Drama,Thriller,,,,,
45074,Wild,The(2006),Adventure,Animation,Children,Comedy,Fantasy,,,
45081,SilentHill(2006),Fantasy,Horror,Thriller,,,,,
45106,AmericanDreamz(2006),Comedy,Drama,,,,,,
45175,KinkyBoots(2005),Comedy,Drama,,,,,,
45183,Protector,The(a.k.a.WarriorKing)(TomYumGoong)(2005),Action,Comedy,Crime,Thriller,,,,
45186,Mission,,,,,,,,
45208,RV(2006),Action,Children,Comedy,,,,,
45210,United93(2006),Drama,,,,,,,
45221,StickIt(2006),Comedy,,,,,,,
45335,FootlightParade(1933),Comedy,Musical,Romance,,,,,
45361,AmericanHaunting,An(2005),Drama,Horror,Mystery,Thriller,,,,
45382,DownintheValley(2005),Drama,Romance,,,,,,
45412,HiddenBlade,The(Kakushikenoninotsume)(2004),Action,Drama,Romance,,,,,
45431,OvertheHedge(2006),Adventure,Animation,Children,Comedy,,,,
45440,ArtSchoolConfidential(2006),Comedy,Drama,,,,,,
45442,Poseidon(2006),Action,Adventure,Thriller,,,,,
45447,DaVinciCode,The(2006),Drama,Mystery,Thriller,,,,,
45499,X-Men,,,,,,,,
45501,Break-Up,The(2006),Comedy,Drama,Romance,,,,,
45503,PeacefulWarrior(2006),Drama,,,,,,,
45517,Cars(2006),Animation,Children,Comedy,Fantasy,,,,
45525,LostCity,The(2005),Drama,,,,,,,
45611,VeraCruz(1954),Adventure,Western,,,,,,
45635,NotoriousBettiePage,The(2005),Drama,,,,,,,
45658,OnaClearDay(2005),Drama,,,,,,,
45662,Omen,The(2006),Horror,,,,,,,
45664,King,The(2005),Drama,,,,,,,
45666,NachoLibre(2006),Comedy,,,,,,,
45668,LakeHouse,The(2006),Drama,Fantasy,Romance,,,,,
45672,Click(2006),Comedy,Drama,Fantasy,,,,,
45679,SeventhVictim,The(1943),Drama,Horror,Mystery,,,,,
45707,AceofHearts,The(1921),Crime,Drama,Romance,,,,,
45720,DevilWearsPrada,The(2006),Comedy,Drama,,,,,,
45722,PiratesoftheCaribbean,,,,,,,,
45726,You,MeandDupree(2006),Comedy,,,,,,,
45728,ClerksII(2006),Comedy,,,,,,,
45730,LadyintheWater(2006),Drama,Fantasy,Mystery,,,,,
45732,MySuperEx-Girlfriend(2006),Comedy,Fantasy,Romance,,,,,
45852,SeeNoEvil(2006),Horror,,,,,,,
45880,MarieAntoinette(2006),Drama,,,,,,,
45928,WhoKilledtheElectricCar?(2006),Documentary,,,,,,,
45950,InconvenientTruth,An(2006),Documentary,,,,,,,
45981,HollowManII(2006),Action,Horror,Sci-Fi,Thriller,,,,
46034,MountainPatrol(Kekexili)(2004),Action,Drama,,,,,,
46062,HighSchoolMusical(2006),Children,Comedy,Drama,Musical,Romance,,,
46194,Adam&Steve(2005),Comedy,Romance,,,,,,
46231,Stoned(2005),Drama,,,,,,,
46258,MarkedWoman(1937),Crime,Drama,Film-Noir,,,,,
46322,Fearless(HuoYuanJia)(2006),Action,Drama,,,,,,
46335,FastandtheFurious,,,,,,,,
46337,Garfield,,,,,,,,
46347,Metal,,,,,,,,
46430,WaistDeep(2006),Action,Crime,Drama,Thriller,,,,
46530,SupermanReturns(2006),Action,Adventure,Fantasy,Sci-Fi,,,,
46559,RoadtoGuantanamo,The(2006),Documentary,Drama,War,,,,,
46572,Edmond(2005),Drama,Thriller,,,,,,
46574,OHinOhio,The(2006),Comedy,,,,,,,
46578,LittleMissSunshine(2006),Comedy,Drama,,,,,,
46581,BrothersoftheHead(2005),Drama,,,,,,,
46653,300Spartans,The(1962),Adventure,Drama,War,,,,,
46664,FallenIdol,The(1948),Drama,Mystery,Thriller,,,,,
46723,Babel(2006),Drama,Thriller,,,,,,
46772,StrangerswithCandy(2005),Comedy,,,,,,,
46803,YoungMr.Lincoln(1939),Drama,,,,,,,
46839,ThreeTimes(ZuiHaoDeShiGuang)(2005),Drama,Romance,,,,,,
46850,Wordplay(2006),Documentary,,,,,,,
46855,ArmyofShadows(Arméedesombres,L')(1969),Action,Drama,Thriller,War,,,,
46865,LittleMan(2006),Comedy,,,,,,,
46901,PurplePlain,The(1954),Drama,War,,,,,,
46919,EndoftheSpear(2005),Drama,,,,,,,
46948,MonsterHouse(2006),Adventure,Animation,Children,Comedy,Drama,Fantasy,Mystery,
46959,ColorMeKubrick,,,,,,,,
46965,SnakesonaPlane(2006),Action,Comedy,Horror,Thriller,,,,
46967,Scoop(2006),Comedy,Mystery,,,,,,
46970,TalladegaNights,,,,,,,,
46972,NightattheMuseum(2006),Action,Comedy,Fantasy,,,,,
46974,WorldTradeCenter(2006),Drama,,,,,,,
46976,StrangerThanFiction(2006),Comedy,Drama,Fantasy,Romance,,,,
47044,MiamiVice(2006),Action,Crime,Drama,Thriller,,,,
47047,Groomsmen,The(2006),Comedy,Drama,Romance,,,,,
47049,Shadowboxer(2005),Crime,Drama,Thriller,,,,,
47099,PursuitofHappyness,The(2006),Drama,,,,,,,
47117,TearsoftheBlackTiger(Fahtalaijone)(2000),Action,Comedy,Romance,Western,,,,
47122,JohnTuckerMustDie(2006),Comedy,Romance,,,,,,
47124,AntBully,The(2006),Adventure,Animation,Children,Comedy,Fantasy,,,
47148,Mrs.PalfreyattheClaremont(2005),Comedy,Drama,,,,,,
47200,Crank(2006),Action,Thriller,,,,,,
47202,SecretLifeofWords,The(2005),Drama,Romance,,,,,,
47254,Chaos(2005),Action,Crime,Drama,Thriller,,,,
47261,NightListener,The(2006),Fantasy,Mystery,Thriller,,,,,
47264,Barnyard,,,,,,,,
47274,MurmuroftheHeart(LeSouffleaucoeur)(1971),Comedy,Drama,,,,,,
47306,CanterburyTale,A(1944),Drama,Mystery,War,,,,,
47330,DirtyMaryCrazyLarry(1974),Action,Crime,Drama,Romance,,,,
47382,StepUp(2006),Drama,Romance,,,,,,
47384,Zoom(2006),Adventure,Comedy,Drama,Fantasy,,,,
47394,BonCop,BadCop(2006),Action,Comedy,Crime,Thriller,,,,
47423,HalfNelson(2006),Drama,,,,,,,
47446,LaMoustache(2005),Drama,Mystery,Thriller,,,,,
47465,Tideland(2005),Drama,Fantasy,Thriller,,,,,
47493,CabinintheSky(1943),Fantasy,Musical,,,,,,
47516,MaterialGirls(2006),Children,Comedy,Drama,,,,,
47518,Accepted(2006),Comedy,,,,,,,
47601,7MenfromNow(1956),Western,,,,,,,
47610,Illusionist,The(2006),Drama,Fantasy,Mystery,Romance,Thriller,,,
47615,AdventuresofDonJuan(1948),Adventure,Romance,,,,,,
47629,Queen,The(2006),Drama,,,,,,,
47634,36QuaidesOrfèvres(Department36)(2004),Action,Crime,,,,,,
47640,Beerfest(2006),Comedy,,,,,,,
47642,HowtoEatFriedWorms(2006),Children,Drama,,,,,,
47644,Invincible(2006),Drama,,,,,,,
47646,Idlewild(2006),Crime,Drama,Musical,,,,,
47721,RedBalloon,The(LeBallonrouge)(1956),Children,Fantasy,,,,,,
47723,WayOutWest(1937),Comedy,Western,,,,,,
47725,Angel-A(2005),Comedy,Drama,Fantasy,Romance,,,,
47728,GreenforDanger(1946),Mystery,,,,,,,
47778,Quinceañera(2006),Drama,,,,,,,
47793,PuffyChair,The(2006),Drama,Romance,,,,,,
47805,Lassie(2005),Adventure,Children,,,,,,
47810,WickerMan,The(2006),Drama,Horror,Mystery,Thriller,,,,
47815,Crossover(2006),Action,Drama,,,,,,
47830,Quiet,The(2005),Crime,Drama,Mystery,Thriller,,,,
47836,SketchesofFrankGehry(2005),Documentary,,,,,,,
47894,WindThatShakestheBarley,The(2006),Drama,War,,,,,,
47907,Fateless(Sorstalanság)(2005),Drama,War,,,,,,
47937,Severance(2006),Comedy,Horror,Thriller,,,,,
47940,TimeToLeave(Tempsquireste,Le)(2005),Drama,,,,,,,
47950,Hollywoodland(2006),Crime,Drama,Mystery,Thriller,,,,
47952,Covenant,The(2006),Action,Horror,Thriller,,,,,
47956,JesseJames(1939),Action,Crime,Drama,Romance,Western,,,
47970,LastKiss,The(2006),Comedy,Drama,,,,,,
47976,TrusttheMan(2005),Comedy,Drama,Romance,,,,,
47978,SherryBaby(2006),Drama,,,,,,,
47997,Idiocracy(2006),Adventure,Comedy,Sci-Fi,,,,,
47999,JesusCamp(2006),Documentary,,,,,,,
48032,TigerandtheSnow,The(LaTigreelaneve)(2005),Comedy,Drama,Romance,War,,,,
48043,Fountain,The(2006),Drama,Fantasy,Romance,,,,,
48061,SnoopyComeHome(1972),Animation,Children,Comedy,Musical,,,,
48082,ScienceofSleep,The(Sciencedesrêves,la)(2006),Comedy,Drama,Fantasy,Romance,,,,
48123,LongVoyageHome,The(1940),Drama,War,,,,,,
48142,BlackDahlia,The(2006),Crime,Drama,Mystery,Thriller,,,,
48150,Woods,The(2006),Horror,,,,,,,
48159,Everyone'sHero(2006),Adventure,Animation,Children,Comedy,,,,
48161,GridironGang(2006),Drama,,,,,,,
48198,Streamers(1983),Drama,War,,,,,,
48214,LandofPlenty(AngstandAlienationinAmerica)(2004),Drama,,,,,,,
48231,Taxidermia(2006),Comedy,Drama,Horror,,,,,
48262,Bridge,The(2006),Documentary,,,,,,,
48301,PrivateLifeofHenryVIII,The(1933),Comedy,Drama,,,,,,
48304,Apocalypto(2006),Action,Adventure,Drama,,,,,
48319,Flyboys(2006),Action,Adventure,Drama,War,,,,
48322,JackassNumberTwo(2006),Comedy,Documentary,,,,,,
48326,AllTheKing'sMen(2006),Drama,,,,,,,
48342,ConversationswithOtherWomen(2005),Comedy,Drama,Romance,,,,,
48374,FatherSergius(OtetsSergiy)(1917),Drama,Romance,,,,,,
48385,Borat,,,,,,,,
48394,Pan'sLabyrinth(ElLaberintodelfauno)(2006),Drama,Fantasy,Thriller,,,,,
48412,Guardian,The(2006),Action,Adventure,Drama,,,,,
48414,OpenSeason(2006),Adventure,Animation,Children,Comedy,,,,
48416,SchoolforScoundrels(2006),Comedy,Crime,,,,,,
48516,Departed,The(2006),Crime,Drama,Thriller,,,,,
48518,TexasChainsawMassacre,,,,,,,,
48520,EmployeeoftheMonth(2006),Comedy,,,,,,,
48522,Stormbreaker(AlexRider,,,,,,,,
48560,RunningWithScissors(2006),Comedy,Drama,,,,,,
48567,Dillinger(1945),Crime,Drama,Film-Noir,,,,,
48584,EllieParker(2005),Comedy,Drama,,,,,,
48591,Grudge2,The(2006),Drama,Horror,Mystery,Thriller,,,,
48593,ManoftheYear(2006),Comedy,Thriller,,,,,,
48596,Marine,The(2006),Action,Drama,Thriller,,,,,
48598,Infamous(2006),Drama,,,,,,,
48600,OneNightwiththeKing(2006),Drama,,,,,,,
48649,Chapayev(1934),Drama,War,,,,,,
48678,Feast(2005),Action,Comedy,Horror,Thriller,,,,
48682,Offside(2006),Comedy,Drama,,,,,,
48696,LittleChildren(2006),Drama,Romance,,,,,,
48698,DeliverUsfromEvil(2006),Documentary,,,,,,,
48711,FacingtheGiants(2006),Action,Drama,,,,,,
48738,LastKingofScotland,The(2006),Drama,Thriller,,,,,,
48741,U.S.vs.JohnLennon,The(2006),Documentary,,,,,,,
48744,Shortbus(2006),Comedy,Drama,Romance,,,,,
48774,ChildrenofMen(2006),Action,Adventure,Drama,Sci-Fi,Thriller,,,
48780,Prestige,The(2006),Drama,Mystery,Thriller,,,,,
48783,FlagsofOurFathers(2006),Drama,War,,,,,,
48791,Flicka(2006),Children,Drama,,,,,,
48856,GuidetoRecognizingYourSaints,A(2006),Crime,Drama,,,,,,
48872,13Tzameti(2005),Film-Noir,Thriller,,,,,,
48877,SawIII(2006),Crime,Horror,Thriller,,,,,
48879,CatchaFire(2006),Drama,Thriller,,,,,,
48883,DeathofaPresident(2006),Crime,Drama,Mystery,Thriller,,,,
48899,ManofStraw(Untertan,Der)(1951),Comedy,Drama,,,,,,
48909,5Fingers(1952),Drama,Thriller,,,,,,
48943,ButterflyEffect2,The(2006),Adventure,Drama,Romance,Sci-Fi,Thriller,,,
48982,FlushedAway(2006),Animation,Comedy,,,,,,
48997,Perfume,,,,,,,,
49007,Arabesque(1966),Adventure,Drama,Romance,Thriller,,,,
49013,SantaClause3,,,,,,,,
49037,HiTessa(CzescTereska)(2001),Drama,,,,,,,
49110,MomandDadSavetheWorld(1992),Comedy,Sci-Fi,,,,,,
49130,GoodYear,A(2006),Comedy,Drama,Romance,,,,,
49132,ShutUp&Sing(2006),Documentary,,,,,,,
49200,ForeignAffair,A(1948),Comedy,Romance,,,,,,
49205,Return,The(2006),Sci-Fi,Thriller,,,,,,
49220,ForYourConsideration(2006),Comedy,,,,,,,
49263,Fuck(2005),Comedy,Documentary,,,,,,
49265,ShootingDogs(a.k.a.BeyondTheGates)(2005),Documentary,Drama,War,,,,,
49272,CasinoRoyale(2006),Action,Adventure,Thriller,,,,,
49274,HappyFeet(2006),Adventure,Animation,Children,Comedy,,,,
49276,Let'sGotoPrison(2006),Comedy,,,,,,,
49278,DejaVu(DéjàVu)(2006),Action,Romance,Sci-Fi,Thriller,,,,
49280,Bobby(2006),Drama,,,,,,,
49282,DecktheHalls(2006),Comedy,,,,,,,
49284,10ItemsorLess(2006),Comedy,Drama,Romance,,,,,
49286,Holiday,The(2006),Comedy,Romance,,,,,,
49312,SnowCake(2006),Drama,,,,,,,
49314,HarshTimes(2006),Action,Crime,Drama,,,,,
49347,FastFoodNation(2006),Drama,,,,,,,
49355,BêteHumaine,La(1938),Drama,Film-Noir,,,,,,
49396,TenaciousDinThePickofDestiny(2006),Adventure,Comedy,Musical,,,,,
49422,OSS117,LeCairenidd'espions)(2006),,,,,,,
49524,NativityStory,The(2006),Drama,,,,,,,
49526,VanWilder2,,,,,,,,
49528,Turistas(2006),Adventure,Drama,Horror,Mystery,Thriller,,,
49530,BloodDiamond(2006),Adventure,Crime,Drama,Thriller,War,,,
49571,Dracula'sDaughter(1936),Drama,Horror,,,,,,
49642,UnaccompaniedMinors(2006),Children,Comedy,,,,,,
49644,OfftheBlack(2006),Drama,,,,,,,
49647,Charlotte'sWeb(2006),Children,Comedy,Drama,Fantasy,,,,
49649,Eragon(2006),Action,Adventure,Fantasy,,,,,
49651,RockyBalboa(2006),Action,Drama,,,,,,
49666,Fur,,,,,,,,
49688,DamBusters,The(1955),Action,Drama,War,,,,,
49772,PaintedVeil,The(2006),Drama,Romance,,,,,,
49793,WeAreMarshall(2006),Drama,,,,,,,
49817,PlagueDogs,The(1982),Adventure,Animation,Drama,,,,,
49822,GoodShepherd,The(2006),Drama,Thriller,,,,,,
49824,Dreamgirls(2006),Drama,Musical,,,,,,
49856,PageTurner,The(Tourneusedepages,La)(2006),Drama,Musical,Thriller,,,,,
49910,FreedomWriters(2007),Drama,,,,,,,
49932,InlandEmpire(2006),Drama,Film-Noir,Horror,Mystery,Thriller,,,
49957,HistoryBoys,The(2006),Comedy,Drama,,,,,,
49961,NotesonaScandal(2006),Drama,,,,,,,
50003,DOA,,,,,,,,
50005,CurseoftheGoldenFlower(Manchengjindaihuangjinjia)(2006),Action,Adventure,Drama,Romance,,,,
50011,BothersomeMan,The(DenBrysommemannen)(2006),Comedy,Drama,Mystery,,,,,
50064,GoodGerman,The(2006),Drama,Mystery,Thriller,,,,,
50066,SweetLand(2005),Drama,Fantasy,,,,,,
50068,LettersfromIwoJima(2006),Drama,War,,,,,,
50147,BlackChristmas(2006),Action,Horror,Thriller,,,,,
50149,HappilyN'EverAfter(2007),Animation,Children,Comedy,,,,,
50151,HomeoftheBrave(2007),Action,Drama,War,,,,,
50153,CodeName,,,,,,,,
50158,StomptheYard(2007),Drama,Musical,,,,,,
50160,MissPotter(2006),Drama,,,,,,,
50162,ArthurandtheInvisibles(2007),Action,Children,Fantasy,,,,,
50189,AmericanPie5,,,,,,,,
50229,YoungGirlsofRochefort,The(DemoisellesdeRochefort,Les)(1967),Comedy,Musical,Romance,,,,,
50253,DavidandBathsheba(1951),Drama,Romance,,,,,,
50259,OldJoy(2006),Drama,,,,,,,
50274,Venus(2006),Drama,Romance,,,,,,
