IdEmpleado,NivelSatisfaccion,SatisfaccionLaboral_Disc,UltimaEvaluacion,UltimaEvaluacion_Disc,ProyectosRealizados,ProyectosRealizados_Disc,HorasMensuales,HorasMensuales_Disc,Antiguedad,Antiguedad_Disc,AccidentesTrabajo,AccidentesTrabajo_Disc,Ascendido,Ascendido_Disc,AreaTrabajo,NivelSalarial,Renuncia,Renuncia_Disc
13749,0.6,Apenas Satisfecho,0.9,Excelente,4,[4-5],260,[250-320],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13754,0.86,Satisfecho,0.57,Media,3,[2-3],162,[150-199],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13756,0.87,Satisfecho,0.82,Excelente,4,[4-5],198,[150-199],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13759,0.42,Insatisfecho,0.8,Buena,4,[4-5],259,[250-320],7,[5-7],1,SI,0,NO,Ventas,Medio,0,NO
13761,0.73,Satisfecho,0.92,Excelente,6,[6-7],189,[150-199],3,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
13765,0.96,Satisfecho,0.55,Media,3,[2-3],164,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13767,0.98,Satisfecho,0.44,Media,4,[4-5],154,[150-199],6,[5-7],1,SI,0,NO,Ventas,Medio,0,NO
13771,0.74,Satisfecho,0.78,Buena,4,[4-5],194,[150-199],8,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
13773,0.73,Satisfecho,0.56,Media,3,[2-3],245,[200-249],8,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
13779,0.61,Apenas Satisfecho,0.82,Excelente,4,[4-5],184,[150-199],8,[8-10],0,NO,0,NO,Tecnologia,Bajo,0,NO
13781,0.59,Apenas Satisfecho,0.47,Media,3,[2-3],159,[150-199],4,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
13787,0.49,Insatisfecho,0.68,Buena,3,[2-3],192,[150-199],7,[5-7],0,NO,0,NO,Gerencia,Alto,0,NO
13789,0.55,Apenas Satisfecho,0.78,Buena,4,[4-5],261,[250-320],3,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
13792,0.51,Apenas Satisfecho,0.86,Excelente,3,[2-3],182,[150-199],10,[8-10],0,NO,0,NO,Ventas,Bajo,0,NO
13793,0.57,Apenas Satisfecho,0.93,Excelente,2,[2-3],204,[200-249],10,[8-10],0,NO,0,NO,Contabilidad,Bajo,0,NO
13798,0.65,Apenas Satisfecho,0.55,Media,3,[2-3],156,[150-199],5,[5-7],0,NO,0,NO,Marketing,Bajo,0,NO
13804,0.95,Satisfecho,0.84,Excelente,3,[2-3],240,[200-249],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13810,0.76,Satisfecho,0.72,Buena,3,[2-3],263,[250-320],3,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
13817,0.89,Satisfecho,0.96,Excelente,3,[2-3],179,[150-199],8,[8-10],0,NO,0,NO,Gerencia,Alto,0,NO
13835,0.66,Apenas Satisfecho,0.95,Excelente,5,[4-5],192,[150-199],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13839,0.97,Satisfecho,0.64,Buena,4,[4-5],238,[200-249],10,[8-10],1,SI,0,NO,Produccion,Medio,0,NO
13842,0.68,Apenas Satisfecho,0.67,Buena,4,[4-5],162,[150-199],10,[8-10],0,NO,0,NO,Gerencia,Alto,0,NO
13846,0.77,Satisfecho,0.73,Buena,3,[2-3],201,[200-249],10,[8-10],0,NO,0,NO,Gerencia,Alto,0,NO
13848,0.41,Insatisfecho,0.67,Buena,6,[6-7],221,[200-249],10,[8-10],0,NO,0,NO,Marketing,Medio,0,NO
13849,0.94,Satisfecho,0.64,Buena,5,[4-5],247,[200-249],10,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
13852,0.51,Apenas Satisfecho,0.52,Media,3,[2-3],188,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
13856,0.9,Satisfecho,0.85,Excelente,3,[2-3],158,[150-199],7,[5-7],0,NO,0,NO,Marketing,Medio,0,NO
13859,0.31,Insatisfecho,0.63,Buena,4,[4-5],104,[90-149],7,[5-7],1,SI,0,NO,Ventas,Medio,0,NO
13864,0.74,Satisfecho,0.67,Buena,5,[4-5],216,[200-249],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13870,0.66,Apenas Satisfecho,0.78,Buena,4,[4-5],161,[150-199],6,[5-7],0,NO,0,NO,Tecnologia,Bajo,0,NO
13873,0.44,Insatisfecho,0.66,Buena,6,[6-7],134,[90-149],8,[8-10],0,NO,0,NO,Servicios,Alto,0,NO
13874,0.7,Apenas Satisfecho,0.7,Buena,3,[2-3],162,[150-199],8,[8-10],0,NO,0,NO,Servicios,Alto,0,NO
13876,0.89,Satisfecho,0.59,Media,3,[2-3],265,[250-320],8,[8-10],0,NO,0,NO,Servicios,Bajo,0,NO
13888,0.92,Satisfecho,0.68,Buena,4,[4-5],138,[90-149],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13889,0.64,Apenas Satisfecho,0.48,Media,3,[2-3],147,[90-149],7,[5-7],0,NO,0,NO,Ventas,Alto,0,NO
13899,0.71,Satisfecho,0.78,Buena,4,[4-5],227,[200-249],2,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13901,0.51,Apenas Satisfecho,0.76,Buena,4,[4-5],140,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
13911,0.5,Insatisfecho,0.83,Excelente,5,[4-5],258,[250-320],2,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13913,0.53,Apenas Satisfecho,0.73,Buena,3,[2-3],163,[150-199],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,0,NO
13926,0.51,Apenas Satisfecho,0.75,Buena,3,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
13927,0.23,Insatisfecho,0.7,Buena,3,[2-3],123,[90-149],5,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13930,0.63,Apenas Satisfecho,0.85,Excelente,4,[4-5],182,[150-199],3,[2-4],1,SI,0,NO,Ventas,Alto,0,NO
13935,0.54,Apenas Satisfecho,0.78,Buena,3,[2-3],156,[150-199],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13936,0.73,Satisfecho,0.48,Media,3,[2-3],211,[200-249],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
13937,0.16,Insatisfecho,0.63,Buena,6,[6-7],286,[250-320],7,[5-7],0,NO,1,SI,Ventas,Medio,0,NO
13938,0.57,Apenas Satisfecho,0.82,Excelente,5,[4-5],233,[200-249],7,[5-7],0,NO,1,SI,Ventas,Medio,0,NO
13940,0.95,Satisfecho,0.81,Excelente,4,[4-5],258,[250-320],7,[5-7],0,NO,1,SI,Ventas,Medio,0,NO
13942,0.91,Satisfecho,0.58,Media,3,[2-3],220,[200-249],7,[5-7],0,NO,1,SI,Ventas,Bajo,0,NO
13947,0.89,Satisfecho,0.77,Buena,5,[4-5],232,[200-249],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13950,0.52,Apenas Satisfecho,0.72,Buena,4,[4-5],222,[200-249],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13953,0.72,Satisfecho,0.59,Media,5,[4-5],200,[150-199],8,[8-10],1,SI,0,NO,Ventas,Bajo,0,NO
13954,0.92,Satisfecho,0.61,Buena,4,[4-5],143,[90-149],8,[8-10],0,NO,0,NO,Ventas,Bajo,0,NO
13958,0.67,Apenas Satisfecho,0.49,Media,3,[2-3],247,[200-249],10,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
13961,0.49,Insatisfecho,0.88,Excelente,4,[4-5],240,[200-249],8,[8-10],0,NO,0,NO,Produccion,Medio,0,NO
13966,0.61,Apenas Satisfecho,0.79,Buena,5,[4-5],230,[200-249],10,[8-10],0,NO,0,NO,Gerencia,Alto,0,NO
13967,0.88,Satisfecho,0.6,Media,4,[4-5],208,[200-249],7,[5-7],0,NO,1,SI,Gerencia,Alto,0,NO
13971,0.74,Satisfecho,0.98,Excelente,3,[2-3],166,[150-199],3,[2-4],1,SI,1,SI,Gerencia,Alto,0,NO
13972,0.32,Insatisfecho,0.48,Media,4,[4-5],117,[90-149],10,[8-10],0,NO,1,SI,Marketing,Medio,0,NO
13974,0.81,Satisfecho,0.9,Excelente,4,[4-5],270,[250-320],10,[8-10],0,NO,0,NO,Contabilidad,Medio,0,NO
13976,0.79,Satisfecho,0.65,Buena,3,[2-3],235,[200-249],10,[8-10],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
13978,0.76,Satisfecho,0.85,Excelente,3,[2-3],192,[150-199],3,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
13984,0.84,Satisfecho,0.5,Media,4,[4-5],178,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13985,0.93,Satisfecho,0.5,Media,5,[4-5],272,[250-320],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13986,0.64,Apenas Satisfecho,0.6,Media,3,[2-3],265,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
13989,0.34,Insatisfecho,0.72,Buena,3,[2-3],118,[90-149],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13994,0.84,Satisfecho,0.78,Buena,4,[4-5],263,[250-320],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
13998,0.81,Satisfecho,0.8,Buena,5,[4-5],132,[90-149],2,[2-4],1,SI,0,NO,Gerencia,Alto,0,NO
14002,0.9,Satisfecho,0.54,Media,4,[4-5],172,[150-199],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14006,0.61,Apenas Satisfecho,0.89,Excelente,4,[4-5],242,[200-249],2,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
14011,0.72,Satisfecho,0.71,Buena,4,[4-5],256,[250-320],3,[2-4],0,NO,1,SI,Ventas,Medio,0,NO
14012,0.67,Apenas Satisfecho,0.91,Excelente,2,[2-3],245,[200-249],2,[2-4],1,SI,1,SI,Ventas,Medio,0,NO
14017,0.44,Insatisfecho,0.65,Buena,3,[2-3],175,[150-199],2,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
14019,0.65,Apenas Satisfecho,0.95,Excelente,2,[2-3],180,[150-199],2,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
14027,0.88,Satisfecho,0.81,Excelente,4,[4-5],179,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
14038,0.81,Satisfecho,0.81,Excelente,5,[4-5],250,[200-249],4,[2-4],0,NO,1,SI,Ventas,Medio,0,NO
14039,0.53,Apenas Satisfecho,0.68,Buena,4,[4-5],173,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14042,0.63,Apenas Satisfecho,0.5,Media,2,[2-3],230,[200-249],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14043,0.81,Satisfecho,0.81,Excelente,4,[4-5],212,[200-249],2,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
14045,0.7,Apenas Satisfecho,0.83,Excelente,5,[4-5],241,[200-249],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14046,0.53,Apenas Satisfecho,1,Excelente,3,[2-3],164,[150-199],4,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
14048,0.17,Insatisfecho,0.55,Media,4,[4-5],194,[150-199],3,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
14049,0.7,Apenas Satisfecho,0.95,Excelente,3,[2-3],158,[150-199],2,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
14059,0.62,Apenas Satisfecho,0.76,Buena,5,[4-5],198,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
14062,0.16,Insatisfecho,0.7,Buena,3,[2-3],178,[150-199],3,[2-4],1,SI,0,NO,Soporte Tecnico,Bajo,0,NO
14066,0.7,Apenas Satisfecho,0.93,Excelente,3,[2-3],250,[200-249],3,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
14067,0.92,Satisfecho,0.94,Excelente,2,[2-3],224,[200-249],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
14075,0.59,Apenas Satisfecho,0.54,Media,4,[4-5],176,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
14079,0.56,Apenas Satisfecho,0.59,Media,3,[2-3],223,[200-249],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
14083,0.77,Satisfecho,0.68,Buena,3,[2-3],98,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
14084,0.97,Satisfecho,0.94,Excelente,4,[4-5],253,[250-320],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
14086,0.73,Satisfecho,0.9,Excelente,3,[2-3],274,[250-320],2,[2-4],0,NO,0,NO,Logistica,Alto,0,NO
14090,0.68,Apenas Satisfecho,0.66,Buena,3,[2-3],238,[200-249],2,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
14095,0.86,Satisfecho,0.83,Excelente,4,[4-5],208,[200-249],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,0,NO
14096,0.61,Apenas Satisfecho,0.49,Media,3,[2-3],275,[250-320],2,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
14097,0.71,Satisfecho,0.68,Buena,3,[2-3],231,[200-249],2,[2-4],1,SI,0,NO,Produccion,Bajo,0,NO
14104,0.78,Satisfecho,0.62,Buena,4,[4-5],150,[90-149],3,[2-4],0,NO,1,SI,Gerencia,Alto,0,NO
14105,0.74,Satisfecho,0.79,Buena,5,[4-5],121,[90-149],5,[5-7],0,NO,1,SI,Gerencia,Alto,0,NO
14112,0.83,Satisfecho,0.57,Media,2,[2-3],222,[200-249],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14113,0.24,Insatisfecho,0.88,Excelente,5,[4-5],199,[150-199],5,[5-7],1,SI,0,NO,Ventas,Medio,0,NO
14118,0.69,Apenas Satisfecho,0.54,Media,3,[2-3],164,[150-199],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
14119,0.66,Apenas Satisfecho,0.96,Excelente,3,[2-3],243,[200-249],3,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
14120,0.67,Apenas Satisfecho,0.39,Baja,2,[2-3],207,[200-249],7,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
14124,0.91,Satisfecho,0.82,Excelente,2,[2-3],241,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14127,0.94,Satisfecho,0.99,Excelente,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
14137,0.42,Insatisfecho,0.69,Buena,3,[2-3],126,[90-149],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
14139,0.58,Apenas Satisfecho,0.76,Buena,4,[4-5],197,[150-199],5,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
14140,0.5,Insatisfecho,0.64,Buena,2,[2-3],170,[150-199],8,[8-10],0,NO,0,NO,Ventas,Bajo,0,NO
14142,0.97,Satisfecho,0.92,Excelente,6,[6-7],137,[90-149],8,[8-10],1,SI,0,NO,Produccion,Bajo,0,NO
14143,0.8,Satisfecho,0.93,Excelente,3,[2-3],225,[200-249],4,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
14145,0.95,Satisfecho,0.99,Excelente,5,[4-5],251,[250-320],4,[2-4],0,NO,0,NO,Produccion,Bajo,0,NO
14148,0.53,Apenas Satisfecho,0.8,Buena,2,[2-3],225,[200-249],7,[5-7],1,SI,1,SI,Gerencia,Alto,0,NO
14149,0.82,Satisfecho,0.74,Buena,3,[2-3],229,[200-249],7,[5-7],0,NO,1,SI,Gerencia,Alto,0,NO
14151,0.92,Satisfecho,0.7,Buena,3,[2-3],129,[90-149],3,[2-4],0,NO,1,SI,Gerencia,Alto,0,NO
14152,0.53,Apenas Satisfecho,0.74,Buena,3,[2-3],172,[150-199],10,[8-10],0,NO,1,SI,Gerencia,Alto,0,NO
14157,0.94,Satisfecho,0.73,Buena,3,[2-3],268,[250-320],10,[8-10],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
14161,0.71,Satisfecho,0.66,Buena,3,[2-3],268,[250-320],4,[2-4],0,NO,0,NO,Marketing,Alto,0,NO
14168,0.85,Satisfecho,0.87,Excelente,4,[4-5],152,[150-199],7,[5-7],0,NO,0,NO,Ventas,Bajo,0,NO
14170,0.16,Insatisfecho,0.63,Buena,5,[4-5],266,[250-320],7,[5-7],0,NO,0,NO,Tecnologia,Bajo,0,NO
14179,0.82,Satisfecho,0.82,Excelente,3,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
14180,0.8,Satisfecho,0.8,Buena,4,[4-5],146,[90-149],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,0,NO
14183,0.85,Satisfecho,0.89,Excelente,4,[4-5],150,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Alto,0,NO
14185,0.49,Insatisfecho,0.71,Buena,4,[4-5],178,[150-199],8,[8-10],0,NO,0,NO,Tecnologia,Medio,0,NO
14189,0.62,Apenas Satisfecho,0.72,Buena,3,[2-3],149,[90-149],3,[2-4],1,SI,0,NO,Marketing,Medio,0,NO
14194,0.73,Satisfecho,0.67,Buena,2,[2-3],139,[90-149],8,[8-10],0,NO,0,NO,Ventas,Medio,0,NO
14208,0.74,Satisfecho,0.95,Excelente,5,[4-5],266,[250-320],10,[8-10],0,NO,1,SI,Gerencia,Alto,0,NO
14210,0.33,Insatisfecho,0.65,Buena,3,[2-3],172,[150-199],10,[8-10],0,NO,1,SI,Marketing,Alto,0,NO
14211,0.5,Insatisfecho,0.73,Buena,4,[4-5],180,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
14213,0.8,Satisfecho,0.86,Excelente,5,[4-5],262,[250-320],6,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
14214,0.11,Insatisfecho,0.88,Excelente,7,[6-7],272,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
14216,0.37,Insatisfecho,0.52,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14218,0.1,Insatisfecho,0.77,Buena,6,[6-7],247,[200-249],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14219,0.92,Satisfecho,0.85,Excelente,5,[4-5],259,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14220,0.89,Satisfecho,1,Excelente,5,[4-5],224,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14221,0.42,Insatisfecho,0.53,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14222,0.45,Insatisfecho,0.54,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14223,0.11,Insatisfecho,0.81,Excelente,6,[6-7],305,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14224,0.84,Satisfecho,0.92,Excelente,4,[4-5],234,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14225,0.41,Insatisfecho,0.55,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14226,0.36,Insatisfecho,0.56,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14228,0.45,Insatisfecho,0.47,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14230,0.45,Insatisfecho,0.51,Media,2,[2-3],160,[150-199],3,[2-4],1,SI,1,SI,Ventas,Bajo,1,SI
14231,0.76,Satisfecho,0.89,Excelente,5,[4-5],262,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14235,0.46,Insatisfecho,0.57,Media,2,[2-3],139,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14236,0.4,Insatisfecho,0.53,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14237,0.89,Satisfecho,0.92,Excelente,5,[4-5],242,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14238,0.82,Satisfecho,0.87,Excelente,4,[4-5],239,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14239,0.4,Insatisfecho,0.49,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14240,0.41,Insatisfecho,0.46,Media,2,[2-3],128,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
14243,0.45,Insatisfecho,0.57,Media,2,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
14244,0.4,Insatisfecho,0.51,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
14245,0.45,Insatisfecho,0.55,Media,2,[2-3],140,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
14246,0.84,Satisfecho,0.87,Excelente,4,[4-5],246,[200-249],6,[5-7],0,NO,0,NO,RRHH,Bajo,1,SI
14247,0.1,Insatisfecho,0.94,Excelente,6,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14248,0.38,Insatisfecho,0.46,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14251,0.41,Insatisfecho,0.54,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14252,0.87,Satisfecho,0.88,Excelente,5,[4-5],269,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14254,0.4,Insatisfecho,0.46,Media,2,[2-3],127,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14255,0.1,Insatisfecho,0.8,Buena,7,[6-7],281,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14256,0.09,Insatisfecho,0.89,Excelente,6,[6-7],276,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14257,0.84,Satisfecho,0.74,Buena,3,[2-3],182,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14259,0.57,Apenas Satisfecho,0.7,Buena,3,[2-3],273,[250-320],6,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
14261,0.43,Insatisfecho,0.47,Media,2,[2-3],147,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14263,0.44,Insatisfecho,0.55,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14265,0.39,Insatisfecho,0.54,Media,2,[2-3],132,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14266,0.1,Insatisfecho,0.92,Excelente,7,[6-7],307,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14267,0.37,Insatisfecho,0.46,Media,2,[2-3],140,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14268,0.11,Insatisfecho,0.94,Excelente,7,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
14269,0.1,Insatisfecho,0.81,Excelente,6,[6-7],309,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14271,0.85,Satisfecho,1,Excelente,4,[4-5],225,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14272,0.85,Satisfecho,0.91,Excelente,5,[4-5],226,[200-249],5,[5-7],0,NO,0,NO,Gerencia,Medio,1,SI
14275,0.36,Insatisfecho,0.56,Media,2,[2-3],132,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
14276,0.11,Insatisfecho,0.94,Excelente,6,[6-7],286,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
14278,0.43,Insatisfecho,0.54,Media,2,[2-3],153,[150-199],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
14279,0.9,Satisfecho,0.98,Excelente,4,[4-5],264,[250-320],6,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
14280,0.76,Satisfecho,0.86,Excelente,5,[4-5],223,[200-249],5,[5-7],1,SI,0,NO,Produccion,Medio,1,SI
14281,0.43,Insatisfecho,0.5,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
14282,0.74,Satisfecho,0.99,Excelente,2,[2-3],277,[250-320],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
14285,0.09,Insatisfecho,0.87,Excelente,7,[6-7],295,[250-320],4,[2-4],0,NO,0,NO,Produccion,Bajo,1,SI
14286,0.11,Insatisfecho,0.97,Excelente,6,[6-7],277,[250-320],4,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
14287,0.11,Insatisfecho,0.79,Buena,7,[6-7],306,[250-320],4,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
14289,0.4,Insatisfecho,0.54,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
14290,0.43,Insatisfecho,0.56,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14291,0.39,Insatisfecho,0.56,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
14293,0.38,Insatisfecho,0.49,Media,2,[2-3],151,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
14294,0.79,Satisfecho,0.59,Media,4,[4-5],139,[90-149],3,[2-4],0,NO,1,SI,Gerencia,Bajo,1,SI
14295,0.84,Satisfecho,0.85,Excelente,4,[4-5],249,[200-249],6,[5-7],0,NO,0,NO,Marketing,Bajo,1,SI
14300,0.37,Insatisfecho,0.57,Media,2,[2-3],130,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14301,0.1,Insatisfecho,0.79,Buena,6,[6-7],291,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14303,0.89,Satisfecho,1,Excelente,5,[4-5],246,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
14306,0.09,Insatisfecho,0.83,Excelente,6,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14308,0.1,Insatisfecho,0.77,Buena,6,[6-7],265,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14310,0.11,Insatisfecho,0.97,Excelente,6,[6-7],284,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
14311,0.9,Satisfecho,1,Excelente,5,[4-5],221,[200-249],6,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
14313,0.36,Insatisfecho,0.52,Media,2,[2-3],147,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
14314,0.42,Insatisfecho,0.46,Media,2,[2-3],150,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
14316,0.43,Insatisfecho,0.52,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
14321,0.4,Insatisfecho,0.49,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
14326,0.84,Satisfecho,1,Excelente,5,[4-5],234,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
